query_ID	profile_ID	query_length	profile_length	align_length	query_from	query_to	profile_from	profile_to	profile_proportion	bit_score	e-value	positive_hit_probability	is_best_overlap	found_catalytic_pattern	profile_linked_ECs
WP_012426550	PRI208645	444	     352	     355	      22	     356	       8	     352	    0.98	     126	4E-33     	0.002	F	-	(6.3.1.2)	
WP_012426550	PRI013190	444	     321	     122	     238	     354	     205	     321	    0.36	   60.57	7.7E-11     	0	F	-	5.4.4.3	
WP_012426550	PRI008644	444	      99	      93	     357	     437	       1	      93	    0.94	   50.17	1E-8     	0	F	-	6.3.1.2	
WP_012428705	PRI002737	346	     318	     321	      28	     337	       1	     318	       1	  308.31	8.6E-105     	0.009	T	-	1.1.1.107	
WP_012428705	PRI011750	346	     306	     315	      28	     337	       1	     306	       1	  158.88	7.8E-47     	0	F	-	1.1.1.122	
WP_012428705	PRI012721	346	     207	      77	      20	      94	       1	      77	    0.37	   43.29	1E-5     	0	F	-	1.1.1.316	
WP_012428706	PRI012502	431	     391	     337	      89	     403	      77	     385	    0.79	  122.94	7.4E-32     	0.001	T	-	4.4.1.24	
WP_012428706	PRI000449	431	     402	     398	       9	     387	       5	     385	    0.95	  109.06	6.9E-27     	0	F	-	4.2.1.42	
WP_012428706	PRI000450	431	     388	     340	       6	     330	       1	     315	    0.81	  106.74	4E-26     	0	F	-	4.2.1.7	
WP_012428706	PRI002061	431	     431	      92	      65	     150	      57	     145	    0.21	   31.99	1.4E-1     	0	F	-	2.5.1.34	
WP_085966746	PRI212500	110	      58	      55	      36	      90	       1	      55	    0.95	   38.98	4.1E-6     	0.006	T	-	(4.2.1.7)	
WP_085966746	PRI012501	110	      63	      45	      49	      93	      16	      60	    0.71	    34.1	3.9E-4     	0	F	-	4.4.1.24	
WP_085966746	PRI001469	110	     279	      23	       5	      27	     173	     191	    0.07	   26.61	6.4E-1     	0	T	-	2.3.1.117	
WP_085966746	PRI003384	110	     298	      18	      70	      87	     161	     175	    0.05	   25.82	9.9E-1     	0	F	-	2.3.1.156	
WP_043352074	PRI205602	557	     365	     381	     193	     544	       5	     365	    0.99	  171.69	4.5E-49     	0	T	-	(6.2.1.25)	
WP_043352074	PRI210301	557	     366	     265	     299	     542	     106	     360	     0.7	  165.53	9.2E-47     	0	F	-	(6.2.1.2)	
WP_043352074	PRI007449	557	     379	     371	     202	     542	       8	     374	    0.97	  132.19	1.5E-34     	0	F	-	6.2.1.3	
WP_043352074	PRI005600	557	     379	     374	     193	     544	      16	     378	    0.96	  128.96	2.2E-33     	0	F	-	6.2.1.27	
WP_043352074	PRI205776	557	     392	     387	     210	     546	      27	     387	    0.92	  116.14	6.8E-29     	0	F	-	(6.2.1.1)	
WP_043352074	PRI002528	557	     363	     361	     202	     543	      14	     358	    0.95	   83.32	6.2E-18     	0	F	-	6.2.1.26	
WP_043352074	PRI011752	557	     373	     414	     211	     544	      34	     372	    0.91	   66.54	1.9E-12     	0	F	-	6.2.1.27;6.2.1.37	
WP_043352074	PRI007294	557	     371	     390	     202	     542	      12	     366	    0.96	   63.81	1.4E-11     	0	F	-	6.2.1.12	
WP_043352074	PRI003219	557	     352	     187	     364	     544	     168	     350	    0.52	   59.59	2.8E-10     	0	F	-	1.13.12.7	
WP_043352074	PRI010570	557	     379	     103	     441	     542	     269	     369	    0.27	   58.96	5.8E-10     	0	F	-	6.2.1.33	
WP_043352074	PRI011305	557	     380	     121	     424	     535	     257	     367	    0.29	    55.3	8.4E-9     	0	F	-	6.2.1.36	
WP_043352074	PRI214573	557	     122	      78	     201	     265	      10	      87	    0.64	   46.32	5.7E-7     	0	F	-	(6.2.1.3)	
WP_043352074	PRI003263	557	     366	     321	     201	     490	       4	     319	    0.86	   43.92	3.1E-5     	0	F	-	5.1.1.11	
WP_043352074	PRI012685	557	     348	     278	     205	     444	       7	     248	     0.7	   40.34	3.8E-4     	0	F	-	6.2.1.32	
WP_043352074	PRI002530	557	     359	     182	     388	     543	     199	     353	    0.43	   40.36	4.4E-4     	0	F	-	2.7.7.58	
WP_043352074	PRI003751	557	     388	     396	     202	     541	      10	     382	    0.96	   38.53	1.7E-3     	0	F	-	6.1.1.13	
WP_043352074	PRI005626	557	     401	     112	     395	     489	     234	     337	    0.26	   38.39	1.8E-3     	0	F	-	6.2.1.17	
WP_043352074	PRI010299	557	     109	     111	      40	     148	       7	     109	    0.94	   33.62	1.1E-2     	0	T	-	6.2.1.3	
WP_043352074	PRI014079	557	     115	      28	     202	     229	      11	      38	    0.24	   33.62	1.4E-2     	0	F	-	6.2.1.20	
WP_043352074	PRI200173	557	     368	     171	     201	     352	      12	     165	    0.42	   34.98	2.1E-2     	0	F	-	(6.2.1.20;2.3.1.40)	
WP_043352074	PRI011890	557	     496	     153	     348	     471	     341	     490	     0.3	   32.01	1.9E-1     	0	F	-	1.14.14.9	
WP_043352074	PRI002543	557	     116	      62	      72	     130	      37	      95	    0.51	   28.98	6E-1     	0	F	-	6.2.1.2	
WP_043352074	PRI003235	557	     395	      37	     192	     224	      44	      80	    0.09	    30.2	7.6E-1     	0	F	-	6.3.2.20	
WP_043349422	PRI000630	497	     516	     453	      48	     470	      64	     516	    0.88	  160.04	6.3E-44     	0.001	T	-	1.1.2.4	
WP_043349422	PRI002910	497	     592	     301	      53	     316	     135	     424	    0.49	   55.26	1E-8     	0	F	-	2.5.1.26	
WP_043349422	PRI003471	497	     400	      44	     268	     311	     224	     267	    0.11	   29.58	9E-1     	0	F	-	1.1.1.23	
WP_043349427	PRI000630	374	     516	     110	      99	     199	     166	     271	    0.21	   48.71	5.9E-7     	0	T	-	1.1.2.4	
WP_043349427	PRI002910	374	     592	      91	      96	     184	     227	     316	    0.15	   39.46	4.8E-4     	0	F	-	2.5.1.26	
WP_043349427	PRI000330	374	     880	      57	     251	     294	     332	     388	    0.06	   30.42	4.1E-1     	0	T	-	2.7.7.49	
WP_043349430	PRI001284	421	     301	     236	     179	     381	       8	     233	    0.75	   41.93	6.5E-5     	0.001	T	-	1.8.98.1	
WP_043349430	PRI002238	421	     772	      74	      13	      86	     388	     449	    0.08	   41.78	1.3E-4     	0	T	-	1.2.99.2	
WP_043349430	PRI000922	421	     236	     100	      10	      89	     133	     219	    0.37	   33.28	3.6E-2     	0	F	-	1.3.99.1	
WP_043349430	PRI002296	421	     161	      74	      25	      90	      20	      79	    0.37	    32.2	5.8E-2     	0.001	F	-	1.8.98.1	
WP_043349430	PRI000928	421	      95	      14	      24	      37	      82	      95	    0.15	   30.64	6.7E-2     	0	F	-	1.6.5.3	
WP_043349430	PRI000929	421	      90	      13	      24	      36	      78	      90	    0.14	   29.44	1.8E-1     	0	F	-	1.6.99.3;1.6.5.3	
WP_043349430	PRI014245	421	     335	      14	      24	      37	     232	     245	    0.04	   30.73	2.8E-1     	0	F	-	1.97.1.3	
WP_043349430	PRI000926	421	      93	      15	      23	      37	      79	      93	    0.16	   27.65	7.3E-1     	0	F	-	1.6.99.5	
WP_043349430	PRI014245	421	     335	      15	      73	      87	     231	     245	    0.04	   29.57	7.9E-1     	0	F	-	1.97.1.3	
WP_043349430	PRI000928	421	      95	      16	      72	      87	      41	      56	    0.17	   27.56	8.5E-1     	0	F	-	1.6.5.3	
WP_043354857	PRI003514	324	     203	     191	     119	     308	       1	     190	    0.94	  193.41	1.1E-61     	0.239	T	-	1.1.1.103	
WP_043354857	PRI210311	324	     118	     105	       6	     102	       1	     103	    0.87	   54.63	3.1E-10     	0.001	T	-	(1.1.1.103)	
WP_043354857	PRI010152	324	     127	      89	      32	     118	      41	     127	    0.69	    38.9	1.4E-4     	0	F	-	5.1.3.2	
WP_043354857	PRI000436	324	     293	     155	       6	     151	       2	     137	    0.46	    32.9	4E-2     	0	F	-	1.1.1.133	
WP_012179094	PRI001048	461	     500	      43	     189	     228	     203	     245	    0.09	   40.54	3.4E-4     	0	T	-	2.7.1.53	
WP_012179101	PRI000103	700	     131	     136	     436	     564	       2	     131	    0.99	   62.58	1.7E-12     	0	T	-	1.1.1.53	
WP_012179101	PRI000084	700	     157	     106	     438	     530	       5	     106	    0.65	   55.46	8.9E-10     	0	F	-	1.1.1.35	
WP_012179101	PRI012650	700	     134	      97	     439	     527	       1	      92	    0.69	   54.95	1.1E-9     	0	F	-	1.1.1.36	
WP_012179101	PRI012888	700	     138	      96	     435	     527	       2	      96	    0.69	   52.02	1.1E-8     	0	F	-	1.1.1.100	
WP_012179101	PRI011299	700	     124	     134	     439	     564	       1	     121	    0.98	   51.15	1.8E-8     	0	F	-	1.1.1.107	
WP_012179101	PRI000081	700	     128	     135	     435	     558	       1	     122	    0.95	   50.17	3.9E-8     	0	F	-	1.1.1.69	
WP_012179101	PRI212745	700	     128	     111	     440	     537	       2	     104	     0.8	   48.62	1.3E-7     	0	F	-	(1.1.1.304)	
WP_012179101	PRI000100	700	     144	      99	     438	     530	       4	      96	    0.65	   48.82	1.5E-7     	0	F	-	1.1.1.178;1.1.1.35	
WP_012179101	PRI012744	700	     125	      98	     439	     534	       3	      97	    0.76	   47.66	2.3E-7     	0	F	-	1.1.1.304	
WP_012179101	PRI000115	700	     115	     132	     570	     693	       3	     112	    0.96	   47.21	2.9E-7     	0	T	-	1.1.1.100	
WP_012179101	PRI000091	700	     135	      94	     436	     527	       1	      93	    0.69	   45.39	2.1E-6     	0	F	-	1.1.1.62	
WP_012179101	PRI213034	700	     121	     106	     580	     674	      14	     100	    0.72	   44.86	2.2E-6     	0	F	-	(1.1.1.269)	
WP_012179101	PRI012637	700	     131	     141	     436	     561	       2	     127	    0.96	    44.4	3.4E-6     	0	F	-	1.1.1.47	
WP_012179101	PRI000078	700	     135	     108	     435	     528	       1	      95	     0.7	   43.69	7.5E-6     	0	F	-	1.1.1.289	
WP_012179101	PRI212673	700	     116	      59	     570	     626	       1	      59	    0.51	   41.08	4.9E-5     	0	F	-	(1.1.1.10)	
WP_012179101	PRI005084	700	     134	     104	     435	     527	       1	      94	     0.7	   40.63	8.3E-5     	0	F	-	1.1.1.127	
WP_012179101	PRI210567	700	     145	     141	     438	     560	       5	     138	    0.92	   40.34	1.2E-4     	0	F	-	(4.2.1.119)	
WP_012179101	PRI003865	700	     124	      33	     438	     470	       1	      33	    0.27	   39.38	2E-4     	0	F	-	1.1.1.295	
WP_012179101	PRI000101	700	     131	      90	     436	     522	       3	      88	    0.66	   39.04	2.7E-4     	0	F	-	1.3.1.58	
WP_012179101	PRI000092	700	     140	     103	     435	     529	       2	      96	    0.68	   38.86	3.8E-4     	0	F	-	1.1.1.184	
WP_012179101	PRI001778	700	     384	      86	     435	     518	     170	     254	    0.22	    40.4	5.4E-4     	0	F	-	1.4.1.20	
WP_012179101	PRI000108	700	     143	      38	     432	     469	       9	      46	    0.27	   38.54	5.5E-4     	0	F	-	1.1.1.233	
WP_012179101	PRI212889	700	     115	      99	     439	     527	       1	      87	    0.76	   36.83	1.1E-3     	0	F	-	(1.1.1.100)	
WP_012179101	PRI000090	700	     149	     121	     436	     541	       3	     123	    0.81	   37.16	1.5E-3     	0	F	-	1.1.1.30	
WP_012179101	PRI003266	700	     130	      99	     436	     526	       3	      88	    0.66	   37.06	1.6E-3     	0	F	-	1.3.1.19	
WP_012179101	PRI003381	700	     125	      40	     436	     472	       2	      38	     0.3	    36.7	1.7E-3     	0	F	-	1.1.1.51	
WP_012179101	PRI012726	700	     127	     113	     444	     527	      10	      89	    0.63	   36.65	1.7E-3     	0	F	-	1.1.1.311	
WP_012179101	PRI012707	700	     132	      33	     436	     466	       3	      35	    0.25	   36.69	2.1E-3     	0	F	-	1.1.1.326	
WP_012179101	PRI002429	700	     122	      33	     439	     471	       1	      33	    0.27	   36.09	2.3E-3     	0	F	-	1.1.1.141	
WP_012179101	PRI213075	700	     117	      51	     570	     620	       1	      51	    0.44	   35.62	3.6E-3     	0	F	-	(1.1.1.236)	
WP_012179101	PRI200102	700	     124	      97	     603	     685	      33	     116	    0.68	   35.37	4.9E-3     	0	F	-	(1.3.1.25)	
WP_012179101	PRI012763	700	     138	      33	     436	     467	       3	      35	    0.24	   35.62	5.3E-3     	0	F	-	1.3.1.56	
WP_012179101	PRI212834	700	     122	      31	     590	     620	      31	      61	    0.25	   34.98	5.6E-3     	0	F	-	(1.1.1.138)	
WP_012179101	PRI212791	700	     124	      54	     569	     620	       2	      53	    0.42	   34.55	8.1E-3     	0	F	-	(1.3.1.28)	
WP_012179101	PRI003027	700	     127	      36	     436	     471	       3	      38	    0.28	   34.38	1.1E-2     	0	F	-	1.1.1.14	
WP_012179101	PRI212652	700	     129	     129	     575	     693	       9	     127	    0.92	    34.2	1.5E-2     	0	F	-	(1.1.1.30)	
WP_012179101	PRI003753	700	     130	      93	     439	     527	       1	      88	    0.68	   33.63	1.9E-2     	0	F	-	1.1.1.268	
WP_012179101	PRI010152	700	     127	      73	     442	     514	       6	      78	    0.57	   33.12	2.7E-2     	0	F	-	5.1.3.2	
WP_012179101	PRI000116	700	     129	      34	     440	     472	       6	      38	    0.26	   32.84	3.4E-2     	0	F	-	1.1.1.163	
WP_012179101	PRI000095	700	     119	      97	     600	     693	      36	     118	     0.7	   32.31	4.6E-2     	0	F	-	1.3.1.9	
WP_012179101	PRI014059	700	     137	      23	     444	     465	      10	      31	    0.16	    32.9	4.7E-2     	0	F	-	1.1.1.332	
WP_012179101	PRI012792	700	     135	      32	     438	     469	       4	      35	    0.24	   31.78	1.1E-1     	0	F	-	1.3.1.25	
WP_012179101	PRI213010	700	     114	      33	     588	     620	      23	      55	    0.29	    30.7	1.7E-1     	0	F	-	(1.1.1.289)	
WP_012179101	PRI000114	700	     146	     111	     435	     529	       2	     101	    0.68	    31.2	1.8E-1     	0	F	-	1.1.1.10	
WP_012179101	PRI007268	700	     154	     113	     438	     527	       5	     112	     0.7	   30.72	3E-1     	0	F	-	4.2.1.119;4.2.1.107	
WP_012179101	PRI008174	700	     145	      39	     184	     216	      88	     126	    0.27	   30.06	3.7E-1     	0	T	-	4.2.1.109	
WP_012179101	PRI002936	700	     130	      35	     435	     469	       4	      38	    0.27	   29.77	4.7E-1     	0	F	-	1.1.1.56	
WP_012179101	PRI213056	700	     116	      27	     594	     620	      27	      53	    0.23	   29.46	5.2E-1     	0	F	-	(1.1.1.250)	
WP_012179101	PRI002583	700	     132	      16	     436	     451	       2	      17	    0.12	   29.38	5.4E-1     	0	F	-	1.1.1.288	
WP_012179101	PRI011184	700	     223	      60	     438	     497	      38	      96	    0.26	   29.88	7E-1     	0	F	-	2.1.1.201	
WP_012179101	PRI011755	700	     140	      22	     444	     465	      12	      33	    0.16	   29.45	7.3E-1     	0	F	-	1.3.1.87	
WP_066580460	PRI001321	604	     433	     430	      62	     476	      18	     388	    0.86	  176.26	8.5E-50     	0.149	T	-	3.2.1.1	
WP_066580460	PRI010596	604	     676	     175	      37	     310	     192	     471	    0.24	  125.17	4.3E-21     	0	F	-	3.2.1.1	
WP_066580460	PRI002468	604	     455	     503	      75	     522	      10	     430	    0.93	   90.14	7.1E-20     	0	F	-	2.4.1.19	
WP_066580460	PRI003438	604	     424	     316	      66	     459	       4	     356	    0.67	  118.18	2.2E-19     	0	F	-	3.2.1.133	
WP_066580460	PRI201320	604	     436	      89	      76	     164	      27	     105	    0.18	   78.93	3.3E-16     	0	F	-	(3.2.1.1)	
WP_066580460	PRI207381	604	     357	     381	      74	     519	      10	     347	    0.84	  107.51	4.8E-16     	0	F	-	(3.2.1.2)	
WP_066580460	PRI005506	604	     449	     100	      65	     164	      19	     105	    0.19	   75.91	2.7E-15     	0	F	-	5.4.99.16	
WP_066580460	PRI007369	604	     467	     327	      76	     452	      27	     400	    0.66	  103.12	1.9E-14     	0	F	-	3.2.1.20	
WP_066580460	PRI005721	604	     461	      89	      76	     164	      28	     106	    0.17	   72.89	2.6E-14     	0	F	-	3.2.1.10	
WP_066580460	PRI003073	604	     354	     103	      67	     164	       2	      92	    0.26	   61.18	9.8E-11     	0	F	-	3.2.1.135	
WP_066580460	PRI005577	604	     380	      88	      76	     163	      27	     104	    0.21	   56.18	5.2E-9     	0	F	-	3.2.1.93	
WP_066580460	PRI002642	604	     362	     108	      76	     178	      28	     125	    0.27	   54.24	1.7E-8     	0	F	-	3.2.1.70	
WP_066580460	PRI007325	604	     498	     222	      79	     482	      40	     475	    0.44	   80.82	2.5E-7     	0	F	-	3.2.1.41	
WP_066580460	PRI002877	604	     386	      92	      71	     161	       1	      81	    0.21	    50.4	3.7E-7     	0	F	-	3.2.1.54	
WP_066580460	PRI213073	604	     222	      34	     130	     163	      99	     131	    0.15	    38.9	9E-4     	0	F	-	(3.2.1.68)	
WP_066580460	PRI003397	604	     208	      87	      76	     161	      17	      93	    0.37	   38.47	1E-3     	0	F	-	3.2.1.141	
WP_066580460	PRI208313	604	     320	      29	     133	     161	      71	      99	    0.09	   32.59	1.2E-1     	0	F	-	(2.4.1.18)	
WP_066581977	PRI007036	502	     456	     481	      26	     469	       2	     455	       1	  281.15	3.4E-90     	0.062	T	-	3.2.1.26	
WP_066581977	PRI003978	502	     507	     513	      26	     498	       3	     506	    0.99	  278.37	1.8E-88     	0	F	-	3.2.1.80	
WP_066581977	PRI001293	502	     489	     363	      26	     348	       2	     362	    0.74	  176.31	5.1E-50     	0	F	-	3.2.1.7	
WP_066581977	PRI002859	502	     454	     336	      26	     461	       2	     434	    0.69	   161.3	3.8E-34     	0	F	-	3.2.1.64	
WP_066581977	PRI012096	502	     367	     132	      26	     350	       1	     334	    0.35	  119.06	3.4E-20     	0	F	-	2.4.1.99	
WP_066581977	PRI008601	502	     384	     232	      26	     226	       2	     217	    0.56	   87.52	2.1E-19     	0	F	-	3.2.1.154	
WP_066581977	PRI002667	502	     388	      61	      26	      86	       1	      61	    0.16	   81.72	1.8E-17     	0	F	-	2.4.1.243	
WP_066581977	PRI003765	502	     380	      59	      28	      86	       3	      61	    0.16	   77.45	4E-16     	0	F	-	2.4.1.243;2.4.1.100	
WP_066581977	PRI008606	502	     374	     129	      30	     350	       7	     332	    0.33	   98.64	2.2E-13     	0	F	-	3.2.1.153	
WP_066581977	PRI010492	502	      91	      56	     421	     473	       9	      63	     0.6	   33.55	9.2E-3     	0	F	-	3.2.1.26	
WP_066581977	PRI213898	502	     136	      68	     436	     496	      64	     131	     0.5	   31.17	1.2E-1     	0	F	-	(3.2.1.153)	
WP_066581977	PRI213897	502	     138	      71	     434	     497	      64	     133	    0.51	   29.49	3.8E-1     	0	F	-	(3.2.1.26)	
WP_066581977	PRI213896	502	     136	      76	     400	     469	      43	      99	    0.42	    28.9	7.1E-1     	0	F	-	(3.2.1.154)	
WP_066578892	PRI210192	259	     115	     115	     146	     257	       1	     114	    0.99	   55.66	7.9E-11     	0	T	-	(1.1.1.184)	
WP_066578892	PRI212652	259	     129	     104	     167	     258	      25	     128	    0.81	   55.01	2.1E-10     	0	F	-	(1.1.1.30)	
WP_066578892	PRI000115	259	     115	     112	     147	     250	       3	     105	     0.9	   53.76	4.1E-10     	0	F	-	1.1.1.100	
WP_066578892	PRI012888	259	     138	     135	      15	     141	       2	     134	    0.96	   53.56	6.8E-10     	0	T	-	1.1.1.100	
